ledger_id,loan_id,due_date,paid_date,emi_due,emi_paid
TXN-63659,LNK-71807,2022-05-01,,2876.42,$0.00
TXN-16554,LNK-71807,2022-06-01,2022-06-01,2801.90,2801.62
TXN-62547,LNK-71807,2022-07-01,2022-06-29,2741.14,2693.20
TXN-38938,LNK-40608,2022-09-01,2022-09-11,1806.82,1802.19
TXN-15058,LNK-40608,2022-10-01,2022-12-12,1757.36,1726.95
TXN-15061,LNK-40608,2022-11-01,,"$1,818.95",0.00
TXN-71040,LNK-40608,2022-12-01,12/03/2022,1764.58,1754.48
TXN-87267,LNK-77484,2026-06-01,2026-07-08,2407.67,2388.25
TXN-79552,LNK-77484,2026-07-01,2026-07-03,2482.37,2466.24
TXN-32663,LNK-59335,2025-02-01,2025-02-20,785.02,776.75
TXN-37236,LNK-59335,2025-03-01,2025-02-27,791.89,783.16
TXN-38330,LNK-59335,2025-04-01,2025-04-19,787.44,575.49
TXN-93826,LNK-59335,2025-05-01,2025-05-09,827.56,272.71
TXN-82818,LNK-59335,2025-06-01,2025-06-06,826.71,815.16
TXN-86256,LNK-59335,2025-07-01,2025-07-31,823.37,807.68
TXN-19991,LNK-74874,2020-05-01,2020-06-24,"$2,320.16",2284.88
TXN-72113,LNK-74874,2020-06-01,06/13/2020,2268.47,2240.66
TXN-75551,LNK-74874,2020-07-01,2020-07-04,2294.46,2248.72
TXN-74309,LNK-65178,2023-11-01,2023-11-06,3529.16,3516.19
TXN-36811,LNK-65178,2023-12-01,2023-12-06,3446.96,3414.86
TXN-92219,LNK-65178,2024-01-01,2024-01-01,3493.46,"$3,485.86"
TXN-57839,LNK-65178,2024-02-01,02/10/2024,3500.24,3470.30
TXN-64884,LNK-36187,2026-06-01,2026-06-11,514.08,506.95
TXN-38967,LNK-36187,2026-07-01,2026-06-28,520.63,516.40
TXN-91541,LNK-25356,2023-05-01,2023-06-20,1360.98,1298.48
TXN-34262,LNK-25356,2023-06-01,2023-08-02,1345.93,"$1,298.38"
TXN-19732,LNK-25356,2023-07-01,2023-07-09,1386.45,1376.76
TXN-24214,LNK-25356,2023-08-01,2023-08-07,1375.53,1366.69
TXN-76009,LNK-25356,2023-09-01,2023-09-08, 1323.75 ,1322.51
TXN-69484,LNK-25356,2023-10-01,2023-10-09,1345.92,1331.25
TXN-82629,LNK-41026,2020-07-01,2020-06-29,2987.91,2972.12
TXN-60336,LNK-41026,2020-08-01,2020-08-03,2945.60,1214.16
TXN-28608,LNK-41026,2020-09-01,2020-09-11,2956.26,2932.10
TXN-60212,LNK-79372,2024-10-01,2024-10-05,3370.29,1847.16
TXN-94241,LNK-79372,2024-11-01,2024-12-29,3337.67,3296.85
TXN-85182,LNK-79372,2024-12-01,2024-12-02,3283.58,3235.30
TXN-78937,LNK-79372,2025-01-01,,3357.66,0.00
TXN-72565,LNK-79372,2025-02-01,2025-02-28,3378.17,912.74
TXN-67381,LNK-30571,2024-10-01,2024-10-26, 4095.74 ,2922.11
TXN-38819,LNK-30571,11/01/2024,2024-11-02,3943.13,3927.77
TXN-53038,LNK-33853,2021-02-01,2021-04-11,3332.51,3306.10
TXN-98107,LNK-33853,2021-03-01,2021-03-04,3407.73,3365.32
TXN-25354,LNK-33853,2021-04-01,04/10/2021,3369.22,3318.56
TXN-16274,LNK-63021,2020-04-01,2020-04-09,1804.32,1791.50
TXN-56303,LNK-63021,2020-05-01,2020-05-10,1766.56,"$1,744.30"
TXN-99859,LNK-63021,2020-06-01,2020-05-30,1781.96,1750.21
TXN-93551,LNK-63021,2020-07-01,2020-07-13,1795.10,1778.29
TXN-91872,LNK-37528,2019-06-01,,2970.46,0.00
TXN-70589,LNK-37528,2019-07-01,2019-07-05,3022.81,3002.42
TXN-37813,LNK-37528,2019-08-01,2019-08-11,2997.80,2939.80
TXN-49175,LNK-97542,2019-04-01,2019-04-09,2241.75,2197.84
TXN-49334,LNK-97542,2019-05-01,2019-05-12,"$2,300.38",2284.63
TXN-63991,LNK-97542,2019-06-01,2019-06-13,2215.97,2176.40
TXN-78592,LNK-97542,07/01/2019,2019-08-02,2211.83,1077.04
TXN-54981,LNK-97542,2019-08-01,07/29/2019,2227.25,2183.72
TXN-10261,LNK-92303,2024-02-01,2024-02-02,2606.82,2588.42
TXN-14828,LNK-92303,2024-03-01,2024-03-08,2580.28,2530.60
TXN-91293,LNK-92303,2024-04-01,03/31/2024,2575.92,2548.68
TXN-48556,LNK-92303,2024-05-01,2024-05-18,2563.18,2437.83
TXN-68766,LNK-92303,2024-06-01,2024-06-13,2595.04,2571.49
TXN-90823,LNK-85575,2025-10-01,2025-10-01,2521.34,2509.14
TXN-44215,LNK-85575,2025-11-01,,2518.56,0.00
TXN-69850,LNK-85575,2025-12-01,2025-12-04,2541.31,2497.99
TXN-97264,LNK-85575,2026-01-01,2026-02-23,2501.00,2428.61
TXN-87644,LNK-85575,2026-02-01,2026-02-03,"$2,583.60",2570.69
TXN-31455,LNK-85575,2026-03-01,2026-04-15,2478.94,2385.88
TXN-40682,LNK-18299,2020-11-01,2020-11-03,2750.87,2044.23
TXN-94862,LNK-18299,2020-12-01,2020-12-11,"$2,650.32",2622.89
TXN-62255,LNK-18299,2021-01-01,,2702.95,0.00
TXN-95322,LNK-18299,2021-02-01,2021-01-30,2721.51,2705.74
TXN-22999,LNK-18299,2021-03-01,2021-03-05,2711.98,2681.67
TXN-60851,LNK-18299,2021-04-01,2021-04-13,2688.66,2682.36
TXN-63946,LNK-8331,2021-02-01,2021-01-31,2922.54,2886.33
TXN-30208,LNK-8331,03/01/2021,2021-03-07,2996.55,2990.71
TXN-15318,LNK-8331,2021-04-01,2021-05-05,3029.12,1197.59
TXN-81385,LNK-8331,2021-05-01,2021-05-08,2933.47,1662.03
TXN-68313,LNK-8331,2021-06-01,2021-06-06,3029.58,1374.51
TXN-85162,LNK-8331,2021-07-01,2021-07-06,2898.29,2869.92
TXN-27398,LNK-74619,2020-03-01,2020-02-29,1317.32,1296.56
TXN-84646,LNK-74619,2020-04-01,2020-04-13,"$1,314.47",1292.04
TXN-61600,LNK-74619,2020-05-01,2020-06-15,1303.51,1260.26
TXN-80737,LNK-25347,2021-05-01,2021-05-08,1984.78,1956.81
TXN-60237,LNK-25347,2021-06-01,2021-06-03,1962.60,1951.43
TXN-40451,LNK-25347,2021-07-01,2021-07-01,2004.05,1967.81
TXN-94856,LNK-45966,2022-03-01,2022-03-22,1063.40,1055.69
TXN-65951,LNK-45966,04/01/2022,2022-04-09,1061.23,1045.61
TXN-74215,LNK-45966,2022-05-01,2022-05-07,1080.59,1075.02
TXN-69367,LNK-45966,2022-06-01,2022-05-30,1066.46,1059.80
TXN-29157,LNK-45966,2022-06-01,2022-05-30,1066.46,1059.80
TXN-66056,LNK-45966,2022-07-01,,1045.80,0.00
TXN-40234,LNK-45966,2022-08-01,2022-08-12,1053.99,1042.64
TXN-91724,LNK-27071,2026-04-01,2026-04-03,6699.68,6662.71
TXN-60552,LNK-27071,2026-05-01,2026-05-26,6867.05,2413.55
TXN-40185,LNK-40576,2019-10-01,2019-09-30,1291.06,1288.61
TXN-58778,LNK-40576,2019-11-01,2019-12-09,1274.57,769.34
TXN-26788,LNK-40576,2019-12-01,2019-12-13,1332.12,1306.50
TXN-72273,LNK-40576,2020-01-01,2020-01-02,1330.95,1330.89
TXN-41284,LNK-40576,2020-02-01,2020-02-04,1301.70,1296.51
TXN-62825,LNK-40576,2020-03-01,03/04/2020,1290.90,1286.74
TXN-11503,LNK-82633,2020-05-01,2020-05-02,3820.16,3799.70
TXN-12420,LNK-82633,2020-06-01,2020-07-15,3868.26,2529.50
TXN-69352,LNK-82633,2020-07-01,,3828.65,0.00
TXN-57349,LNK-82633,08/01/2020,2020-10-10,3886.24,3879.52
TXN-58206,LNK-82633,2020-09-01,2020-09-06,3802.91,3764.78
TXN-11465,LNK-82633,2020-10-01,2020-10-13,3791.09,3719.01
TXN-43663,LNK-18038,2024-05-01,2024-04-28,2412.21,2390.30
TXN-11186,LNK-18038,2024-06-01,2024-07-31,2335.76,2240.88
TXN-95345,LNK-18038,2024-07-01,2024-08-23,2391.62,2329.07
TXN-83254,LNK-8816,2025-08-01,2025-08-11,3816.39,3805.30
TXN-46136,LNK-8816,09/01/2025,2025-09-01,"$3,883.54",3854.72
TXN-24973,LNK-8816,2025-10-01,2025-10-10,4000.51,3972.02
TXN-35657,LNK-8816,2025-11-01,2025-11-12,4016.98,4011.81
TXN-76894,LNK-41620,2019-08-01,2019-08-10,1172.21,1161.92
TXN-40334,LNK-41620,2019-09-01,2019-09-03,1151.78,1149.44
TXN-75602,LNK-41620,2019-10-01,2019-12-10,1145.89,1122.60
TXN-85197,LNK-27624,2020-01-01,2020-02-29,2439.27,2368.96
TXN-16669,LNK-27624,2020-02-01,2020-02-12,2487.29,2476.07
TXN-22808,LNK-27624,2020-03-01,2020-03-10,2390.21,2383.43
TXN-18694,LNK-35650,2025-08-01,,6491.43,0.00
TXN-70219,LNK-35650,2025-09-01,,6296.82,0.00
TXN-51599,LNK-35650,2025-10-01,2025-10-24,6476.68,2780.39
TXN-29554,LNK-33527,2024-08-01,08/04/2024,2023.04,2013.07
TXN-81307,LNK-33527,2024-09-01,09/04/2024,2015.20,1990.86
TXN-94629,LNK-81173,2021-03-01,2021-03-08,2075.39,2045.60
TXN-27177,LNK-81173,2021-04-01,2021-04-02,2116.80,2096.97
TXN-10585,LNK-81173,2021-05-01,2021-05-03,2080.93,2080.40
TXN-94169,LNK-39356,2020-09-01,,2060.72,0.00
TXN-71491,LNK-39356,2020-10-01,2020-09-30,2112.75,"$2,074.73"
TXN-88281,LNK-39356,2020-11-01,2020-11-08,2062.89,2030.66
TXN-11575,LNK-39356,2020-12-01,2021-01-29,2021.67,2013.58
TXN-75179,LNK-39356,2021-01-01,2021-01-24,2092.72,981.73
TXN-73355,LNK-37666,2020-07-01,2020-07-09,1940.83,1934.11
TXN-86115,LNK-37666,2020-08-01,2020-08-02,1926.55,1900.32
TXN-75867,LNK-37666,2020-09-01,2020-08-29,1878.07,1842.36
TXN-80390,LNK-37666,2020-10-01,2020-10-01,1837.46,1801.64
TXN-99197,LNK-37666,2020-11-01,11/01/2020,1934.50,1902.54
TXN-62689,LNK-37666,2020-12-01,2020-11-30,1907.42,1871.30
TXN-77697,LNK-85015,2020-08-01,2020-08-02,3001.61,2977.26
TXN-32829,LNK-85015,2020-09-01,2020-10-05,3123.72,3093.69
TXN-58978,LNK-40132,2025-10-01,2025-10-03,3651.15,3649.67
TXN-64296,LNK-40132,2025-11-01,2025-11-25,"$3,576.25",1402.80
TXN-18994,LNK-40132,2025-12-01,2025-12-10,3596.27,3540.38
TXN-64291,LNK-40132,2026-01-01,01/05/2026,3507.60,3455.36
TXN-65888,LNK-57333,2019-07-01,2019-07-13,"$2,344.24",2297.92
TXN-44206,LNK-57333,2019-08-01,2019-09-17,2427.23,2312.41
TXN-15260,LNK-57333,09/01/2019,2019-09-03,2343.76,2324.61
TXN-11611,LNK-57333,09/01/2019,2019-09-03,2343.76,2324.61
TXN-32425,LNK-57333,2019-10-01,2019-10-13,2373.90,2353.32
TXN-93990,LNK-46082,2022-09-01,2022-09-25,1277.27,1218.62
TXN-10480,LNK-46082,2022-10-01,2022-10-13,1297.31,1277.42
TXN-27184,LNK-57436,2024-03-01,2024-03-05,644.72,641.39
TXN-83530,LNK-57436,2024-04-01,2024-04-09,636.47,625.90
TXN-13425,LNK-57436,2024-05-01,2024-05-03,660.07,648.82
TXN-28972,LNK-57436,2024-06-01,2024-06-27,653.86,$643.49
TXN-32396,LNK-37749,2023-04-01,2023-03-31,5255.78,5234.06
TXN-33532,LNK-37749,2023-05-01,2023-05-01,5082.10,5076.49
TXN-99054,LNK-37749,2023-06-01,2023-05-30,5106.69,5084.13
TXN-49439,LNK-37749,2023-07-01,2023-07-05,5320.76,5242.04
TXN-48559,LNK-71931,2020-09-01,2020-09-09,2905.05,2856.46
TXN-60847,LNK-71931,2020-10-01,2020-11-07,2905.83,2093.34
TXN-66770,LNK-71931,2020-11-01,2020-11-03,2996.78,2996.36
TXN-20930,LNK-71931,2020-12-01,,2906.88,0.00
TXN-64163,LNK-42827,2019-03-01,2019-03-02,3935.85,3875.82
TXN-52696,LNK-42827,2019-04-01,04/11/2019,3789.87,3760.21
TXN-22122,LNK-57346,2021-04-01,2021-05-22,2978.27,2958.74
TXN-71993,LNK-57346,2021-05-01,2021-04-30,3051.46,3019.95
TXN-83600,LNK-57346,2021-06-01,2021-06-23,3027.50,3020.97
TXN-66740,LNK-57346,2021-07-01,2021-07-12,2947.29,2914.74
TXN-63639,LNK-57346,2021-08-01,2021-08-06,3019.51,2972.65
TXN-34008,LNK-57346,2021-09-01,,2992.79,0.00
TXN-62877,LNK-16012,2025-07-01,2025-07-02,2650.83,2602.40
TXN-56512,LNK-16012,2025-08-01,2025-08-04,2693.94,2670.02
TXN-75256,LNK-16012,2025-09-01,2025-09-09,2641.06,2588.75
TXN-16878,LNK-16012,2025-10-01,2025-11-26,2616.59,2607.59
TXN-49152,LNK-16012,2025-11-01,2025-11-02,2657.30,2619.02
TXN-38625,LNK-52897,2023-02-01,2023-03-21,2359.72, 2329.85 
TXN-81367,LNK-52897,2023-03-01,2023-03-10,2365.16,1425.10
TXN-79458,LNK-52897,2023-04-01,,2339.77,0.00
TXN-36359,LNK-52897,2023-05-01,,2398.74,0.00
TXN-35837,LNK-52897,2023-06-01,2023-05-30,2357.08,2346.96
TXN-84827,LNK-93690,2019-11-01,2019-11-09,1178.78,1167.75
TXN-33011,LNK-93690,2019-12-01,2019-12-03,1229.77,1220.84
TXN-35914,LNK-93690,2020-01-01,2020-01-13,1219.52,1216.21
TXN-98283,LNK-93690,2020-02-01,02/02/2020,1180.69,1163.58
TXN-78425,LNK-93690,2020-03-01,,1185.91,0.00
TXN-44742,LNK-93690,2020-04-01,2020-04-13,1233.33,421.38
TXN-13315,LNK-68017,2021-08-01,2021-08-19,3469.35,1423.82
TXN-91609,LNK-68017,2021-09-01,2021-08-29,3491.28,3451.96
TXN-85748,LNK-68017,2021-10-01,2021-10-09,3498.94,3466.01
TXN-25519,LNK-68017,2021-11-01,,3427.22,0.00
TXN-34542,LNK-68017,2021-12-01,2021-12-02,3462.98,3447.24
TXN-61823,LNK-46957,2022-12-01,2022-12-06,2021.43,2020.63
TXN-88484,LNK-46957,2023-01-01,2023-01-10,1999.31,1982.24
TXN-20182,LNK-46957,2023-02-01,2023-02-01,"$1,939.80",1933.10
TXN-69661,LNK-46957,2023-03-01,2023-03-02,1957.82,1946.83
TXN-63113,LNK-46957,2023-04-01,2023-03-31,2009.76,2000.51
TXN-43401,LNK-46957,2023-05-01,2023-05-09,1986.09,1948.98
TXN-85498,LNK-11279,2020-07-01,2020-07-08,3205.24,2385.08
TXN-83113,LNK-11279,2020-08-01,2020-08-10,3153.59,3095.75
TXN-57886,LNK-67952,2024-04-01,2024-04-12,1107.55,1093.79
TXN-68692,LNK-67952,2024-05-01,2024-04-30,1102.25,1082.05
TXN-68248,LNK-67952,2024-06-01,2024-06-03,1132.92,1115.55
TXN-48861,LNK-70547,2021-01-01,2021-01-11,528.66,520.33
TXN-31952,LNK-70547,2021-02-01,2021-02-04,544.73,542.34
TXN-68227,LNK-70547,2021-03-01,2021-03-10,544.79,542.05
TXN-37483,LNK-94531,2021-12-01,2021-11-29,2212.15,2207.22
TXN-51301,LNK-94531,01/01/2022,2022-01-24,2120.82,2039.26
TXN-84432,LNK-94531,2022-02-01,2022-02-08,2143.48,2123.50
TXN-82463,LNK-94531,2022-03-01,2022-03-20,2121.68, 2102.56 
TXN-44323,LNK-94531,2022-04-01,2022-03-29,2197.00,2162.51
TXN-17245,LNK-94531,2022-05-01,2022-05-01,2208.40,2196.17
TXN-99009,LNK-53260,2019-05-01,2019-05-09,515.11,510.10
TXN-99406,LNK-53260,2019-06-01,2019-05-31,519.15,515.29
TXN-99157,LNK-53260,2019-07-01,NULL,538.06,0.00
TXN-69901,LNK-53260,2019-08-01,2019-08-04,529.15,527.20
TXN-13385,LNK-53260,2019-09-01,2019-09-01,516.26,514.05
TXN-49317,LNK-13245,2025-04-01,2025-04-07,801.09,796.85
TXN-71403,LNK-13245,2025-05-01,2025-05-01,785.52,769.96
TXN-30231,LNK-13245,2025-06-01,,808.72,0.00
TXN-16301,LNK-13245,2025-07-01,2025-07-10,777.65,350.68
TXN-91305,LNK-13245,2025-08-01,2025-08-06,774.99,762.90
TXN-27486,LNK-44506,2019-06-01,2019-06-06,893.25,890.81
TXN-66798,LNK-44506,2019-07-01,07/09/2019,916.87,902.94
TXN-45111,LNK-44506,2019-08-01,2019-08-03,901.70,889.29
TXN-60909,LNK-44506,2019-09-01,2019-09-10,918.35,900.46
TXN-52910,LNK-44506,2019-10-01,,907.17,0.00
TXN-86964,LNK-44506,2019-11-01,2019-11-29,923.29,882.81
TXN-64113,LNK-9834,2019-03-01,2019-03-16,1496.57,1468.33
TXN-70202,LNK-9834,2019-04-01,2019-04-07,1560.43,1531.17
TXN-42926,LNK-78992,2021-11-01,2021-11-03,1488.94,1474.29
TXN-71777,LNK-78992,2021-12-01,2021-12-04,1446.59,1424.42
TXN-24519,LNK-45252,2019-04-01,2019-04-03,1677.68,1651.90
TXN-75669,LNK-45252,2019-05-01,2019-05-06,1708.21,1704.97
TXN-89192,LNK-9675,2022-06-01,2022-06-04,2383.33,2350.30
TXN-20191,LNK-9675,2022-07-01,2022-09-08,2413.43,2316.98
TXN-66284,LNK-9675,2022-08-01,2022-08-08,2455.62,2413.68
TXN-63711,LNK-9675,2022-09-01,2022-10-28,2426.19,2342.76
TXN-80860,LNK-9675,2022-10-01,2022-10-08,2450.44,2436.90
TXN-15704,LNK-9675,2022-11-01,2022-11-12,2376.14,2349.63
TXN-74240,LNK-86029,2023-07-01,2023-06-28,3054.86,3019.94
TXN-40448,LNK-86029,2023-08-01,2023-08-12,3036.91,3006.03
TXN-25007,LNK-86029,2023-09-01,09/07/2023,3021.70,2977.25
TXN-16031,LNK-56333,2023-09-01,2023-09-10,1157.25,1155.25
TXN-13766,LNK-56333,2023-10-01,2023-10-11,1161.93,1139.72
TXN-68707,LNK-49566,2024-09-01,08/29/2024,844.03,837.90
TXN-84589,LNK-49566,2024-10-01,2024-10-07,846.50,842.78
TXN-71736,LNK-49566,2024-11-01,2024-11-04,839.74,838.96
TXN-71586,LNK-49566,2024-12-01,,845.67,0.00
TXN-62654,LNK-32363,2021-09-01,2021-08-31,3615.59,3597.16
TXN-60213,LNK-32363,2021-10-01,2021-10-04,3601.98,3581.24
TXN-97628,LNK-32363,2021-11-01,2021-11-24,3709.27,1527.77
TXN-16092,LNK-32363,2021-12-01,2021-12-01,3557.11,3551.95
TXN-16865,LNK-32363,01/01/2022,2022-01-03,3684.86,3656.72
TXN-33450,LNK-32363,2022-02-01,2022-02-13,3633.53,3577.42
TXN-30991,LNK-57179,2019-04-01,2019-03-29,6802.97,6793.80
TXN-11799,LNK-57179,2019-05-01,05/03/2019,6735.05,6623.57
TXN-13262,LNK-57179,2019-06-01,2019-06-01,"$6,537.79",6420.03
TXN-94980,LNK-57179,2019-07-01,2019-07-22,6765.76,2509.11
TXN-42763,LNK-57179,2019-08-01,2019-08-06,6608.35,6511.98
TXN-66372,LNK-74259,2019-08-01,2019-08-02,3318.16,3302.06
TXN-50364,LNK-74259,2019-09-01,2019-09-08,3491.49,"$2,548.90"
TXN-27136,LNK-74259,2019-10-01,2019-10-10,3383.61,3378.16
TXN-38465,LNK-74259,2019-11-01,2019-12-16,3482.48,1485.23
TXN-64594,LNK-74259,2019-11-01,2019-12-16,3482.48,1485.23
TXN-77059,LNK-5400,2022-03-01,2022-03-09,2142.86,2110.29
TXN-27890,LNK-5400,2022-04-01,2022-04-10,2135.84,2132.29
TXN-42536,LNK-33768,2024-02-01,2024-02-13,4093.94,4088.93
TXN-55044,LNK-33768,2024-03-01,2024-03-13,4131.37,4113.32
TXN-51887,LNK-33768,2024-04-01,2024-04-07,4163.60,1391.10
TXN-33681,LNK-77939,2020-05-01,,3448.77,0.00
TXN-28482,LNK-77939,2020-06-01,2020-06-07,3427.15,3408.59
TXN-13880,LNK-77939,2020-07-01,2020-06-29,3543.41,3529.38
TXN-88960,LNK-77939,2020-08-01,2020-08-06,3459.09,3395.78
TXN-23294,LNK-77939,2020-09-01,2020-09-16,3576.71,1632.74
TXN-31652,LNK-85518,2024-04-01,04/11/2024,1241.34,1218.68
TXN-44068,LNK-85518,2024-05-01,2024-05-21,1303.48,1244.30
TXN-54064,LNK-85518,2024-06-01,2024-06-05,1273.20,1254.45
TXN-95802,LNK-81541,2023-03-01,2023-02-28,1097.82,1091.87
TXN-34371,LNK-81541,2023-04-01,2023-03-29,1110.18,1104.62
TXN-93017,LNK-81541,2023-05-01,2023-05-05,1118.57,1106.99
TXN-24235,LNK-81541,2023-06-01,2023-06-06,1109.04,1094.13
TXN-29381,LNK-81541,2023-07-01,06/30/2023,1106.61,1089.40
TXN-13039,LNK-39185,2022-02-01,2022-02-11,2388.86,2388.34
TXN-32197,LNK-39185,2022-03-01,2022-02-26,2413.86,2371.43
TXN-57322,LNK-39185,2022-04-01,2022-04-19,2457.96,2435.19
TXN-43793,LNK-19030,2021-12-01,,1216.05,0.00
TXN-94765,LNK-19030,2022-01-01,2022-01-18,1207.08,1163.68
TXN-13452,LNK-19030,2022-02-01,2022-02-06,1217.87,1205.49
TXN-85631,LNK-19030,2022-03-01,2022-02-28,1204.37,1184.51
TXN-43104,LNK-77791,2023-10-01,2023-11-30,1594.17,1579.86
TXN-23881,LNK-77791,2023-11-01,2023-11-07,1597.78,1572.90
TXN-20449,LNK-64783,2025-12-01,,2379.37,0.00
TXN-34798,LNK-64783,2026-01-01,2026-03-05,2436.26,2436.13
TXN-84604,LNK-64783,2026-02-01,2026-02-17,2421.13,925.67
TXN-62785,LNK-64783,2026-03-01,03/01/2026,2364.75,2321.15
TXN-53686,LNK-64783,2026-04-01,2026-04-11,2436.50,2393.03
TXN-44207,LNK-8989,2023-12-01,2023-12-09,"$2,008.77",1979.12
TXN-55631,LNK-8989,2024-01-01,2024-01-07,2000.98,1974.97
TXN-30876,LNK-8989,2024-02-01,2024-02-02,2056.38,2051.79
TXN-53167,LNK-8989,2024-03-01,2024-03-03,2010.17,1972.89
TXN-51044,LNK-8989,2024-04-01,04/13/2024,2051.39,"$2,029.87"
TXN-22784,LNK-8989,2024-05-01,2024-05-07,"$2,071.34",2038.33
TXN-68280,LNK-10539,03/01/2022,2022-03-09,3351.02,3339.58
TXN-61050,LNK-10539,2022-04-01,2022-04-06,3301.33,3264.51
TXN-51877,LNK-10539,05/01/2022,2022-05-07,3386.04,3352.17
TXN-64489,LNK-10539,2022-06-01,2022-07-12,3312.24,1385.58
TXN-90405,LNK-10539,2022-07-01,,3229.97,0.00
TXN-83465,LNK-10539,2022-08-01,2022-08-02,3313.13,3260.08
TXN-38874,LNK-14446,2021-07-01,2021-07-06,2559.78,2545.83
TXN-65288,LNK-14446,2021-08-01,2021-10-07,2560.95,2493.82
TXN-49739,LNK-14446,2021-09-01,2021-08-31,2465.97,2440.07
TXN-88901,LNK-86196,2020-08-01,2020-08-05,2466.31,2424.70
TXN-52411,LNK-86196,2020-09-01,2020-09-04,2432.46,2409.14
TXN-13423,LNK-82230,2025-05-01,2025-05-19,"$3,215.93",3076.20
TXN-88569,LNK-82230,2025-06-01,,3275.07,0.00
TXN-95808,LNK-82230,2025-07-01,2025-09-14,3315.28,3183.05
TXN-33167,LNK-82230,2025-08-01,2025-09-09,3215.46,3079.61
TXN-63426,LNK-73384,2024-05-01,2024-07-02,2201.28,2123.61
TXN-29335,LNK-73384,2024-06-01,2024-06-12,2261.48,"$2,227.92"
TXN-77008,LNK-73384,07/01/2024,2024-06-29,2225.47,2204.08
TXN-41561,LNK-73384,07/01/2024,2024-06-29,2225.47,2204.08
TXN-90731,LNK-73384,2024-08-01,2024-08-31,2237.95,948.89
TXN-73186,LNK-84769,2024-11-01,2024-11-04,2813.98,2761.94
TXN-58593,LNK-84769,2024-12-01,2024-11-30,2706.24,2690.60
TXN-98660,LNK-84769,2025-01-01,,2711.08,0.00
TXN-74362,LNK-84769,2025-02-01,2025-03-15,2809.95,2677.10
TXN-30002,LNK-84769,2025-03-01,2025-03-13,2759.68,2733.04
TXN-17783,LNK-84769,2025-04-01,2025-05-31,2748.02,2659.84
TXN-96978,LNK-90006,2021-11-01,2021-11-09,1077.12,1071.04
TXN-35112,LNK-90006,2021-12-01,2021-12-11,1110.73,567.64
TXN-23019,LNK-90006,2022-01-01,2022-01-04,1063.52,1044.56
TXN-47585,LNK-90006,2022-02-01,2022-02-10,1098.52,1081.52
TXN-35753,LNK-90006,2022-03-01,2022-03-05,1083.33,1066.89
TXN-11313,LNK-90006,2022-04-01,04/11/2022,1122.37,1103.87
TXN-63128,LNK-34422,2023-06-01,2023-06-08,1654.27,1642.07
TXN-23259,LNK-34422,2023-07-01,2023-07-06,1574.99,1568.91
TXN-49242,LNK-34422,2023-08-01,2023-07-30,1657.42,1627.79
TXN-40976,LNK-34422,2023-09-01,2023-09-25,1581.76,1551.93
TXN-33244,LNK-34422,2023-10-01,2023-10-03,1574.24,1546.04
TXN-76872,LNK-34422,2023-11-01,2023-11-04,1631.24,1628.25
TXN-75588,LNK-59979,2023-11-01,2023-11-04,1549.58,1524.48
TXN-57998,LNK-59979,2023-12-01,2023-12-10,1502.54,1474.65
TXN-79277,LNK-59979,2024-01-01,2024-01-10,1510.03,1483.66
TXN-85694,LNK-59979,2024-02-01,2024-02-06,1510.00,1497.21
TXN-91514,LNK-59979,2024-03-01,2024-04-06,1546.72,579.64
TXN-48015,LNK-69517,2024-03-01,2024-03-13,863.29,860.30
TXN-69349,LNK-69517,2024-04-01,04/02/2024,833.91,819.76
TXN-15123,LNK-69517,2024-05-01,2024-05-07,834.39,819.21
TXN-88605,LNK-69517,2024-06-01,2024-08-07,877.35,870.42
TXN-96369,LNK-24777,2019-04-01,2019-04-09,589.13,586.89
TXN-86412,LNK-24777,2019-05-01,,600.92,$0.00
TXN-12796,LNK-24777,2019-06-01,2019-08-07,584.88,584.18
TXN-64334,LNK-24777,2019-07-01,2019-07-06,581.59,578.04
TXN-88340,LNK-24777,2019-08-01,2019-08-13,587.89,580.70
TXN-85406,LNK-95373,2019-06-01,2019-06-11,2806.89,2787.72
TXN-81718,LNK-95373,2019-07-01,2019-07-03,2757.12,2730.59
TXN-24897,LNK-95373,2019-08-01,2019-09-03,2782.10,$867.09
TXN-84205,LNK-95373,2019-09-01,,2677.54,0.00
TXN-26855,LNK-94244,2024-10-01,2024-10-02,1375.70,1352.30
TXN-39233,LNK-94244,2024-11-01,2024-11-21,1377.89,1338.79
TXN-71919,LNK-94244,2024-12-01,2024-12-05,1390.72,1383.01
TXN-19366,LNK-98880,2025-04-01,2025-04-11,679.95,667.55
TXN-17847,LNK-98880,2025-05-01,2025-05-03,644.93,637.28
TXN-43797,LNK-98880,2025-06-01,2025-05-31,670.20,664.83
TXN-49754,LNK-98880,2025-07-01,2025-09-11,644.63,626.47
TXN-85824,LNK-98880,2025-08-01,2025-07-30,677.49,675.45
TXN-17712,LNK-98880,2025-09-01,2025-10-23,657.45,639.32
TXN-74873,LNK-13280,2021-05-01,2021-05-04,1165.26,1154.88
TXN-22604,LNK-13280,2021-06-01,2021-06-26,1147.23,1096.39
TXN-96096,LNK-13280,2021-07-01,2021-07-01,1181.93,1166.32
TXN-23702,LNK-13280,2021-08-01,2021-08-28,1183.47,1157.14
TXN-39303,LNK-19388,2019-02-01,2019-02-12,2371.64,2340.76
TXN-96452,LNK-19388,2019-03-01,2019-03-12,2426.16,"$2,425.66"
