financial_id,loan_id,origination_salary,current_salary,origination_credit_score,current_credit_score
FIN-97268,LNK-58431,11713.82,12533.38,778,764
FIN-6915,LNK-95633,17536.20,17032.32,773,782
FIN-89321,LNK-92326,5259.33,7138.97,777.0,818
FIN-47594,LNK-60303,11024.24,11250.04,754,723
FIN-59223,LNK-42800,16807.15,18691.73,605,649
FIN-34487,LNK-9804,10187.13,10759.48,724,717
FIN-35803,LNK-40356,20375.83,246588.60,635,618
FIN-44345,LNK-6856,8668.62,11609.86,635,647
FIN-4513,LNK-94163,12682.15,5194.96,774,718
FIN-75047,LNK-16084,16898.16,16532.74,703,701
FIN-81897,LNK-3960,20111.30,7086.90,781,647
FIN-76701,LNK-45967,14603.15,6437.44,787,716
FIN-74117,LNK-85930,4205.92,4475.23,752,756
FIN-58243,LNK-15334,2954.16,4137.77,609.0,604
FIN-28407,LNK-89754,17623.05,9185.17,619,483
FIN-24941,LNK-22542,7472.30,7530.66,608,605
FIN-34873,LNK-98057,19605.84,23235.89,727,766
FIN-50005,LNK-32970,6678.26,7084.82,673,649
FIN-32914,LNK-68632,11232.09,15177.72,774,772
FIN-42594,LNK-23865,18207.60,11743.75,734,686
FIN-20052,LNK-73339,47912.52,,655,
FIN-58851,LNK-21989,5471.51,5154.89,583,582
FIN-97552,LNK-44383,13664.51,8737.89,740,598
FIN-78484,LNK-74380,18816.89,18463.58,630,615
FIN-15323,LNK-56885,18349.17,210548.40,744.0,725
FIN-13736,LNK-61562,7532.49,9291.46,638,683
FIN-16277,LNK-31389,19400.14,24061.91,600,607
FIN-12865,LNK-54090,19130.18,23391.42,809,817
FIN-91632,LNK-83543,7038.23,9277.13,785,791
FIN-8438,LNK-25176,238335.72,18904.00,767,754
FIN-92899,LNK-25430,16774.01,18037.04,707,716
FIN-68905,LNK-84948,64557.48,"$5,461.62",660,654
FIN-49751,LNK-87154,9630.67,9591.49,643,653
FIN-91830,LNK-57640,8422.09,9293.21,710,737
FIN-10282,LNK-52849,223356.48,22028.38,735,754
FIN-71022,LNK-4826,13472.37,12779.37,861,809
FIN-33805,LNK-97650,16085.14,124123.20,651,499
FIN-54786,LNK-81492,2980.94,3024.61,682,664
FIN-89791,LNK-26863,18729.29,18809.44,784,776
FIN-56612,LNK-59926,13664.72,174231.48,668,686
FIN-68066,LNK-78621,13290.74,12499.79,770,772
FIN-80913,LNK-57302,19112.08,"$19,315.49",785,775
FIN-73601,LNK-51965,16834.85,11544.09,740,582
FIN-88596,LNK-1583,16974.08,21861.57,800,832
FIN-43140,LNK-93371,180963.48,14371.26,795,801
FIN-79178,LNK-29153,6989.37,3574.77,659,561
FIN-22750,LNK-27972,18933.21,20811.48,604,641
FIN-11010,LNK-37483,4000.20,3994.14,750,738
FIN-32819,LNK-99608,6565.40,3166.45,724,579
FIN-47788,LNK-93243,4461.64,4325.31,636,646
FIN-76612,LNK-9200,13314.67,10243.17,639,531
FIN-55008,LNK-14336,19773.03,21026.00,751,758
FIN-16438,LNK-71371,4409.44,2237.42,790,671
FIN-66546,LNK-25505,17608.36,20818.69,620,656
FIN-28478,LNK-48945,6888.15,6646.37,752,739
FIN-7857,LNK-43727,11064.85,11618.97,733,762
FIN-87386,LNK-26830,13348.31,17546.16,760,780
FIN-60501,LNK-60972,5740.86,7133.39,606,616
FIN-95792,LNK-15936,15420.35,16482.13,731,749
FIN-92022,LNK-35387,17173.71,18071.93,676,690
FIN-27025,LNK-88910,15934.10,17200.71,719.0,714
FIN-86306,LNK-65157,16974.05,17151.59,650,643
FIN-37044,LNK-70168,8284.18,7893.78,776,756
FIN-91856,LNK-84769,10125.20,10193.13,659,635
FIN-70713,LNK-42078,17171.54,10011.93,680,492
FIN-2089,LNK-79246,17203.74,16294.78,755,753
FIN-6227,LNK-51939,13357.39,14797.93,748,743
FIN-21473,LNK-81125,9598.81,6362.70,595,517
FIN-20372,LNK-52451,7416.67,7956.31,600,593.0
FIN-87067,LNK-77939,15887.01,,802,
FIN-55865,LNK-15972,11712.75,11407.14,752,755
FIN-35694,LNK-46603,11802.45,12082.41,655,656
FIN-21298,LNK-47135,17166.85,23984.26,708,711
FIN-46372,LNK-81918,7494.12,10523.70,636,680
FIN-81766,LNK-23613,19866.49,22424.13,665,684
FIN-65925,LNK-89288,11695.99,137651.40,803,781
FIN-87861,LNK-93535,3920.44,5475.07,585,604
FIN-18597,LNK-39986,10130.40,,772,
FIN-2134,LNK-81541,20780.72,25365.26,822,815
FIN-44902,LNK-78354,14632.61,15474.31,768,756
FIN-44500,LNK-12108,17454.28,16815.16,607,598
FIN-39863,LNK-89094,15711.77,10819.93,646,506
FIN-72650,LNK-18556,12791.42,12198.61,729,728
FIN-76293,LNK-42049,2902.64,1878.12,619,430
FIN-68769,LNK-16448,12174.77,11622.97,807,817
FIN-64474,LNK-32270,6938.06,9037.25,617,637
FIN-72835,LNK-16328,4625.73,"$4,852.79",723,704
FIN-14366,LNK-24992,13058.29,,685,
FIN-95143,LNK-91890,19075.12,23579.57,672,691
FIN-80922,LNK-19528,2952.91,3172.71,690.0,693
FIN-19468,LNK-67954,8932.61,4780.50,658,620
FIN-9419,LNK-51916,9208.79,11933.39,623,645
FIN-37951,LNK-55819,18083.12,25296.86,666,706
FIN-62666,LNK-79174,12159.86,11338.24,601,615
FIN-90533,LNK-19070,11649.09,11175.63,641,636
FIN-34473,LNK-76340,21451.06,28327.13,698,730
FIN-96531,LNK-51293,18189.00,17452.82,705,707
FIN-71756,LNK-56448,4002.10,5607.98,662,679
FIN-37705,LNK-25347,131257.08,11967.37,634,662
FIN-59570,LNK-84296,6054.53,3017.41,716,575
FIN-40983,LNK-71435,156864.96,18886.03,629,637
FIN-51671,LNK-91889,17856.88,7870.57,682,495.0
FIN-1644,LNK-85575,8774.37,9259.50,709,712
FIN-39625,LNK-23706,8589.23,10488.80,660,669
FIN-23872,LNK-73733,13145.84,9613.62,798,733
FIN-77529,LNK-22871,21627.27,23623.31,612,623
FIN-33493,LNK-38858,12593.99,,651,
FIN-60725,LNK-19388,17756.66,12363.74,667,493
FIN-14591,LNK-25523,17471.63,16224.54,760,761
FIN-64147,LNK-42232,10827.96,10704.66,770,759
FIN-95510,LNK-60113,17952.70,19057.40,600,589
FIN-72780,LNK-82187,5974.55,"$7,805.65",712.0,755
FIN-34039,LNK-48059,20110.54,,792,
FIN-90416,LNK-2256,9877.97,10505.85,736,750
FIN-63185,LNK-64518,10894.36,10758.06,620,597
FIN-24624,LNK-18895,18505.48,19592.15,808,821
FIN-11564,LNK-26575,21596.04,22218.35,696,687
FIN-35373,LNK-51324,4623.21,6511.32,755,780
FIN-57332,LNK-74607,14039.87,18950.16,775,772
FIN-11292,LNK-67248,21736.02,,751,
FIN-61032,LNK-86599,16926.18,17617.57,626,631
FIN-25007,LNK-65876,4976.39,5619.53,766,764
FIN-66409,LNK-54626,20372.17,20907.75,691,691
FIN-45033,LNK-90744,20101.83,21882.40,822,844
FIN-71167,LNK-55477,11917.88,14889.63,811,842
FIN-7215,LNK-94079,12898.30,12494.97,798,805
FIN-36576,LNK-59176,200714.88,17741.54,699,711
FIN-46106,LNK-65054,4699.91,5097.72,814,842
FIN-19881,LNK-22922,"$10,801.34",10995.13,818,817
FIN-82460,LNK-11835,20231.60,9132.26,763,719
FIN-24714,LNK-75107,4651.53,4762.64,799,787
FIN-56551,LNK-5044,17428.96,25008.18,680.0,703
FIN-59459,LNK-29905,13206.37,17070.25,714,723
FIN-57080,LNK-39284,3200.80,3142.04,787,783
FIN-82221,LNK-5285,7183.60,3538.53,615,491
FIN-66987,LNK-37025,8033.56,5466.44,684,589
FIN-68956,LNK-30470,21970.30,21398.40,794,805
FIN-82088,LNK-71465,9972.40,9571.44,741,752
FIN-60637,LNK-38836,16035.47,20300.53,781,811
FIN-78290,LNK-23047,5960.07,7397.29,657,696
FIN-72009,LNK-60942,12812.96,12698.61,597,581
FIN-69778,LNK-75140,13701.73,13431.53,609,624
FIN-61427,LNK-98323,6566.28,6378.08,772,751
FIN-62687,LNK-65921,16648.16,18282.96,769,771.0
FIN-44338,LNK-73053,20389.74,20989.87,657,667
FIN-39429,LNK-67952,15102.62,20166.37,672,677
FIN-37540,LNK-15838,4074.63,5765.20,588,611
FIN-68203,LNK-76066,13877.97,5155.39,779,596
FIN-34814,LNK-15969,8169.61,10052.42,635,650
FIN-60233,LNK-36112,6319.83,6310.65,643,631
FIN-39654,LNK-72186,8539.66,8281.86,654,669
FIN-10079,LNK-49085,18196.05,18144.66,791,791
FIN-31880,LNK-72046,4237.25,4496.48,735,728
FIN-37390,LNK-6453,21266.95,20170.10,588,569
FIN-1559,LNK-95238,"$12,318.01",12844.14,600,596
FIN-16144,LNK-58850,20136.04,29072.92,776,788
FIN-18851,LNK-72611,130789.68,4519.84,755,580
FIN-95639,LNK-29644,16750.09,16453.91,600,614
FIN-77184,LNK-56725,16222.64,19103.69,736,751
FIN-91691,LNK-14423,12043.33,12012.95,688,683
FIN-28922,LNK-97467,13000.74,17701.12,691,691
FIN-55519,LNK-86678,20523.13,20560.96,758,761
FIN-1427,LNK-99480,15781.00,208156.08,596,622
FIN-91604,LNK-33444,21374.31,28049.35,734,774
FIN-44030,LNK-40021,10089.94,10598.64,800,838
FIN-79914,LNK-5224,15029.13,6418.46,692,649
FIN-58011,LNK-35447,17677.49,248708.16,626,644
FIN-92144,LNK-46688,19075.98,20030.37,582,586
FIN-60464,LNK-12401,12341.99,11433.60,780,773
FIN-44630,LNK-58549,21068.24,24713.19,732,727
FIN-87964,LNK-16386,19222.68,19670.29,790,784
FIN-9388,LNK-32056,12615.09,16284.67,629,663
FIN-92526,LNK-28509,81873.48,6459.12,721,721
FIN-77208,LNK-97680,3292.17,4076.28,675,712
FIN-28367,LNK-78060,13000.91,15143.18,703,738
FIN-33921,LNK-91326,10221.21,9410.47,616,607
FIN-50398,LNK-46957,10836.16,11548.78,608,597
FIN-68624,LNK-94159,6127.44,7342.25,646,640
FIN-80011,LNK-80988,10894.01,10438.26,784,782
FIN-4567,LNK-83938,2858.05,3043.69,674,677
FIN-15533,LNK-57120,8300.23,8512.05,688,690
FIN-21079,LNK-22755,18312.64,18132.13,580,567
FIN-37542,LNK-81760,"$5,722.64",7158.60,703,697
FIN-70204,LNK-19249,5574.17,5817.23,763,771
FIN-38531,LNK-28082,11028.64,6142.08,730,601
FIN-39614,LNK-28124,18888.46,19199.88,748,763
FIN-63720,LNK-8780,18072.61,20752.93,630,666
FIN-80173,LNK-75720,11365.27,"$11,387.76",721,721
FIN-32772,LNK-46982,17985.73,10444.79,825,749
FIN-56303,LNK-70767,19514.58,19634.86,813.0,812
FIN-95210,LNK-37842,"$17,061.34",15797.83,786,801
FIN-46806,LNK-79231,16448.13,16395.29,705,694
FIN-54362,LNK-71617,9710.26,6036.24,586,492
FIN-16575,LNK-23069,7708.51,9339.25,750,752
FIN-10162,LNK-43421,20639.96,15663.99,779,746
FIN-48204,LNK-93281,3904.26,3688.10,764,748
FIN-54685,LNK-39356,14918.61,13935.60,594,597
FIN-73664,LNK-38923,11572.63,15884.77,717,761
FIN-53699,LNK-76069,11308.33,15045.63,703,697
FIN-18839,LNK-36041,4098.12,4005.59,727,730
FIN-93438,LNK-68425,11059.92,14152.98,725,729
FIN-18342,LNK-90037,9741.78,11322.40,751,768
FIN-92911,LNK-13481,7720.73,7171.42,640,630
FIN-32456,LNK-18771,21691.29,27097.61,679,691
FIN-9139,LNK-99316,13101.68,14338.64,717,759
FIN-61992,LNK-54948,10354.32,125848.68,585,585
FIN-4699,LNK-8770,9795.13,9425.91,683,671
FIN-87144,LNK-37349,9486.21,13026.47,749,783
FIN-55904,LNK-86969,3462.79,3492.02,753,747
FIN-44946,LNK-17631,12555.94,14966.22,778,823
FIN-81385,LNK-92937,3318.71,3365.86,710,712
FIN-68955,LNK-18392,15985.83,17814.91,758,765
FIN-4965,LNK-33725,19628.83,18110.08,663,642
FIN-42428,LNK-20168,14633.78,15232.09,771,760
FIN-31417,LNK-94243,14461.31,13826.59,653,648
FIN-14387,LNK-43217,10128.70,10234.58,605,583
FIN-50645,LNK-33447,16654.68,17017.11,696,680
FIN-5603,LNK-89635,5514.60,5841.29,676,656
FIN-18212,LNK-52472,9016.05,9664.92,582,566
FIN-93609,LNK-65154,5407.58,7283.25,799,843
FIN-18109,LNK-19634,10853.91,15693.45,700,738
FIN-59918,LNK-76684,11188.43,11826.41,757,734
FIN-84317,LNK-83890,4878.80,5168.28,676,689
FIN-40257,LNK-36221,5046.71,5362.34,598,582
FIN-32624,LNK-83288,19807.29,20987.34,593,569
FIN-33515,LNK-55293,19286.50,306338.64,823,835
FIN-28941,LNK-50174,19784.72,20001.18,801,813
FIN-89498,LNK-60243,5810.10,2709.03,661,562
FIN-24102,LNK-10898,9303.39,8748.42,657,666
FIN-86271,LNK-84050,8735.50,9834.55,785,824
FIN-94778,LNK-13202,9973.50,5497.88,724,687
FIN-99363,LNK-53802,20805.06,"$19,404.09",691,703
FIN-65495,LNK-68582,20313.54,19823.50,748,750
FIN-71371,LNK-99278,16400.88,8924.08,789,652
FIN-55244,LNK-37467,4949.88,6796.84,712,756
FIN-84327,LNK-92056,3587.89,4697.45,569,615
FIN-86026,LNK-49374,21644.84,27730.56,733,737
FIN-22227,LNK-60597,5589.10,5260.31,692,700
FIN-38259,LNK-64968,17348.05,20967.02,709,735
FIN-40092,LNK-43898,7303.70,8215.48,653,646
FIN-60843,LNK-77278,4234.58,4112.91,801,779
FIN-47156,LNK-1324,6443.83,2533.56,747,661
FIN-55836,LNK-97039,16272.53,16908.57,715,726
FIN-25648,LNK-13208,7858.13,101575.92,649,665
FIN-9208,LNK-96804,14209.33,15218.22,792,794
FIN-14780,LNK-61089,8710.75,6070.05,811,748
FIN-82991,LNK-84209,20888.51,25047.48,710,729
FIN-11026,LNK-88050,"$11,860.96",11634.30,637,613
FIN-28486,LNK-92395,20590.71,10649.20,581,540
FIN-72251,LNK-47952,8727.67,9246.59,672,647
FIN-92557,LNK-9300,5459.74,7436.28,779,815
FIN-2879,LNK-71048,9223.00,9412.44,800,799
FIN-65427,LNK-53129,3861.66,,669,
FIN-72372,LNK-29551,12617.43,12360.26,697,699
FIN-25380,LNK-57314,13126.27,13811.10,701,712
FIN-74085,LNK-28767,7574.08,4702.20,704,582
FIN-64998,LNK-65843,5717.72,5803.33,760,747
FIN-71724,LNK-36197,5726.20,7769.26,725,761
FIN-7224,LNK-43318,10242.00,13181.41,586,584
FIN-52785,LNK-38171,242461.92,18819.07,775,769
FIN-55551,LNK-45270,15771.07,14712.92,599,614
FIN-11167,LNK-72737,5310.77,5533.32,614,604
FIN-42805,LNK-76750,6489.21,"$6,543.42",780,769
FIN-92351,LNK-18117,17946.27,13599.85,717,589
FIN-40165,LNK-75205,7852.94,9030.54,716,755
FIN-46444,LNK-64614,6779.87,7105.52,768,754
FIN-82603,LNK-46054,7873.97,"$4,047.07",661,574
FIN-67932,LNK-90463,20221.07,21063.60,588,584
FIN-44427,LNK-7345,3582.13,1834.55,722,679
FIN-68318,LNK-7021,20478.31,23265.16,609,619
FIN-53604,LNK-14051,9951.37,14082.64,798,808
FIN-50375,LNK-83074,15944.27,258016.68,665.0,684
FIN-31362,LNK-61238,13548.50,"$7,673.85",738,618
FIN-47352,LNK-3134,16700.59,7964.86,715,658
FIN-57755,LNK-17284,4997.61,6932.52,781,824
FIN-43743,LNK-21707,8463.28,7911.69,732,745
FIN-93884,LNK-58840,4922.02,1730.97,793,707
FIN-39856,LNK-60836,10768.50,5685.69,689,663
FIN-11473,LNK-1088,8377.49,11031.64,640,679
FIN-69535,LNK-57072,15951.62,17052.05,707,709
FIN-4764,LNK-27518,14406.22,18689.38,591,591
FIN-22659,LNK-91255,8090.21,11075.59,639,680.0
FIN-83375,LNK-18290,18827.15,18469.28,648,655
FIN-73217,LNK-86196,14586.94,9359.83,604,493
FIN-90215,LNK-40566,5875.29,5784.95,762,758
FIN-69452,LNK-21837,3948.25,3762.93,602,600
FIN-24071,LNK-36916,6633.49,7487.82,690,687
FIN-45379,LNK-13234,20967.82,23390.48,709,717
FIN-19285,LNK-86798,8504.40,8954.03,781,768
FIN-10964,LNK-48242,17164.41,17495.60,786,768
FIN-23459,LNK-33819,10101.06,10863.96,684,694
FIN-87870,LNK-11803,6067.07,5912.85,822.0,830
FIN-69591,LNK-49738,20713.56,19709.46,635,650
FIN-93391,LNK-88098,8830.51,11022.52,583,606
FIN-71817,LNK-86054,11382.11,6296.93,736,668
FIN-50968,LNK-22695,14866.45,8461.93,684,581
FIN-57726,LNK-7787,14123.59,15143.71,611,633
FIN-77546,LNK-52949,17022.86,,602,
FIN-6439,LNK-82999,8872.14,8272.99,809,792
FIN-42431,LNK-41043,9887.29,"$7,723.81",640,529
FIN-81406,LNK-96156,2916.43,4047.88,602,634
FIN-36718,LNK-92677,19902.43,23927.77,735,732
FIN-52132,LNK-99989,9048.16,11282.17,825,837
FIN-78244,LNK-31689,3185.35,3830.28,604,611
FIN-94683,LNK-57260,15725.14,16845.02,599,596
FIN-80393,LNK-86915,7175.69,,712,
FIN-69940,LNK-12953,14686.57,13680.13,705,712
FIN-24016,LNK-93235,14678.02,14851.45,703,684
FIN-71366,LNK-13475,8542.58,8285.11,671,652
FIN-66732,LNK-1142,19257.31,22738.20,778,780
FIN-21489,LNK-28973,19263.55,214011.48,803,807
FIN-91790,LNK-63496,10365.63,14387.10,712,705
FIN-70810,LNK-11215,7431.88,7889.57,677,686
FIN-38559,LNK-18393,5486.48,5196.71,630,606
FIN-59852,LNK-78814,14399.52,13287.84,659,658
FIN-5719,LNK-30647,9335.40,9578.86,676,651
FIN-44035,LNK-69084,16493.57,10301.77,592,532
FIN-21200,LNK-90126,12654.31,11748.79,625,631
FIN-6826,LNK-59335,10050.21,11110.34,696,697
FIN-32790,LNK-2217,17817.63,17608.72,799,794
FIN-11386,LNK-2056,18758.05,12043.50,807,628
FIN-88798,LNK-92173,3723.00,3637.60,663,647
FIN-29864,LNK-46032,17346.32,20753.50,730,733
FIN-89409,LNK-16806,18041.08,25158.03,825,850
FIN-22962,LNK-56353,6444.81,6309.88,629,626
FIN-81857,LNK-91968,14078.19,13899.81,742,741
FIN-71830,LNK-18324,"$16,528.28",16851.32,697,682
FIN-73808,LNK-63613,19743.73,21439.44,747,781
FIN-61328,LNK-10283,20403.76,19068.96,597,610
FIN-12949,LNK-31008,4509.15,4413.33,659,637
FIN-97152,LNK-51209,21578.30,11054.94,653,507
FIN-99911,LNK-12708,3609.25,2485.38,727,583
FIN-22965,LNK-96782,153557.40,13514.97,735,749
FIN-28473,LNK-14425,15208.52,15386.46,674,684
FIN-98752,LNK-14526,5787.70,3282.58,802,736
FIN-21885,LNK-42071,14252.55,14157.73,681,679
FIN-3198,LNK-49177,5917.96,97583.40,752,781
FIN-57700,LNK-40223,21908.62,20815.42,705,706
FIN-51021,LNK-18973,17631.55,6808.03,580,410
FIN-69544,LNK-51164,14846.23,15188.31,818,826
FIN-58210,LNK-99717,17891.70,18407.79,647,633
FIN-39401,LNK-18451,8315.07,8746.82,665,658
FIN-17616,LNK-85092,17350.59,21369.46,724,746
FIN-59001,LNK-89753,14871.17,15788.59,631,641
FIN-99169,LNK-19724,9750.73,9417.41,589,603
FIN-72452,LNK-9966,20814.10,29614.04,666,667
FIN-52013,LNK-70534,9557.86,118002.60,653,652
FIN-18849,LNK-74831,19116.87,23380.34,716,752
FIN-57030,LNK-2110,13649.43,19695.87,771,777
FIN-71985,LNK-80995,21279.73,,808,
FIN-93068,LNK-86199,3691.35,,634,
FIN-87953,LNK-22511,6246.60,2579.51,729,625
FIN-45292,LNK-58684,4846.90,3469.95,732,673
FIN-25399,LNK-47030,6467.77,6893.32,605,596
FIN-62760,LNK-95690,20761.20,19866.57,614,615
FIN-19877,LNK-28925,17133.40,8032.77,631,562
FIN-70361,LNK-83323,15203.24,14290.16,738,738
FIN-61655,LNK-99077,19347.95,19348.08,588,568
FIN-97833,LNK-20840,15066.25,16424.74,625,642
FIN-50639,LNK-54963,6375.10,8494.85,680,682
FIN-95683,LNK-81750,18027.46,18548.03,633,620
FIN-32876,LNK-90989,18591.02,17663.78,588,584
FIN-20600,LNK-58984,13697.38,13040.46,720,701
FIN-1824,LNK-29474,9342.10,7335.04,820,773
FIN-67298,LNK-12362,11191.17,14570.92,581,582
FIN-64323,LNK-14168,9130.86,,729,
FIN-59829,LNK-19351,14549.59,14394.99,735,715
FIN-74536,LNK-99624,9963.08,10059.81,706,771
FIN-30687,LNK-17142,13734.46,13113.28,714,695
FIN-36210,LNK-78276,21965.24,16530.80,725,609
FIN-58361,LNK-96683,18506.72,21452.05,610,611
FIN-11484,LNK-51335,15461.23,15862.33,589,573
FIN-98436,LNK-47076,9755.91,7137.80,663,606
FIN-1950,LNK-57280,20195.82,28648.45,633,644
FIN-54306,LNK-42222,5983.75,5630.05,778,790
FIN-88272,LNK-19327,10641.30,10526.81,807,816
FIN-71378,LNK-33477,13155.28,14931.40,602,616
FIN-30826,LNK-37302,4086.93,5425.89,670,715
FIN-30080,LNK-85491,4417.21,5085.20,698,701
FIN-35859,LNK-12042,20749.63,27467.62,654,691
FIN-84588,LNK-73534,3149.55,3147.17,749,726
FIN-84007,LNK-79774,15862.24,21557.04,698,709
FIN-46476,LNK-79644,3596.64,4561.68,728,766
FIN-99879,LNK-80638,"$10,154.45",9649.25,664,672
FIN-84441,LNK-38345,7712.33,3045.77,725,605
FIN-93305,LNK-91502,6007.71,3037.06,802,752
FIN-49271,LNK-4515,10945.83,11403.40,773,787
FIN-63958,LNK-87298,4863.74,2298.80,747,704
FIN-32813,LNK-40537,16634.74,21584.08,609,619
FIN-45842,LNK-27928,21310.18,24863.10,671,711
FIN-56742,LNK-68862,9494.23,12642.65,752,759.0
FIN-23738,LNK-80551,8036.96,4988.01,682,548
FIN-26280,LNK-25726,7689.43,8602.19,685,694
FIN-86245,LNK-99021,8949.16,8547.11,727,713
FIN-17916,LNK-52347,6868.13,8304.49,796,840
FIN-60364,LNK-39737,"$3,302.42",4066.67,761,791
FIN-66497,LNK-85694,9854.31,9966.57,759,759
FIN-85451,LNK-8152,9278.47,9207.51,788,790
FIN-94564,LNK-32370,6197.02,6244.70,720,701
FIN-5790,LNK-65865,8687.88,10457.33,611,617
FIN-8331,LNK-51578,17763.40,18063.08,704,679
FIN-34382,LNK-15777,"$14,473.23",18594.74,583,611
FIN-44331,LNK-32599,7539.28,8222.39,792,825
FIN-28913,LNK-66481,4286.25,4388.70,640,622
FIN-45519,LNK-84634,5397.28,7600.04,641,662
FIN-70565,LNK-78847,2832.72,2745.87,745,735
FIN-47720,LNK-10307,11989.08,11913.81,776,774
FIN-93499,LNK-70243,4459.20,2934.57,662,530
FIN-77547,LNK-2581,3276.39,3469.67,666,665
FIN-62579,LNK-48329,219732.36,19083.00,814,793
FIN-29616,LNK-42480,20199.79,7982.53,603,565
FIN-8981,LNK-18299,7154.61,7199.70,782.0,776
FIN-17492,LNK-51703,10715.25,,657,
FIN-61592,LNK-75498,19705.84,21272.24,744,738
FIN-29917,LNK-56163,5055.97,3637.43,743,640
FIN-98709,LNK-48895,18540.60,18529.15,633,633
FIN-84365,LNK-72612,19728.02,23308.26,771,780
FIN-88712,LNK-90514,6328.02,6987.84,615,625
FIN-17588,LNK-23645,18749.86,18212.85,627,640
FIN-23310,LNK-62736,14556.92,13987.82,797,798
FIN-73188,LNK-10567,11212.02,10745.43,744,733
FIN-46140,LNK-3187,5090.27,4683.15,754,753
FIN-59741,LNK-77986,21128.32,239084.64,817,796
FIN-3968,LNK-9851,3585.45,,708,
FIN-41917,LNK-2807,20973.66,22144.28,682,684
FIN-93954,LNK-35365,14980.37,19628.73,726,723
FIN-22393,LNK-29277,19420.63,21365.56,822,850
FIN-34367,LNK-6220,6659.33,9481.13,622,641
FIN-6473,LNK-8925,16822.83,"$17,828.78",822,813
FIN-96265,LNK-53163,20869.94,20824.69,710,715
FIN-20974,LNK-38550,11123.19,13413.99,741,785
FIN-44393,LNK-83388,10218.89,10561.03,581,561
FIN-45850,LNK-94405,6757.57,4235.46,723,673
FIN-45269,LNK-66673,18386.25,19314.14,744,760.0
FIN-39057,LNK-55451,12091.84,11868.98,655,668
FIN-54810,LNK-92987,55262.88,4324.97,768,772
FIN-69315,LNK-53727,21056.92,28334.33,783,786.0
FIN-80119,LNK-84956,13996.69,14424.54,681,657
FIN-96216,LNK-71328,12696.35,12000.98,708,712
FIN-92797,LNK-71471,16445.31,11518.37,772,584
FIN-90644,LNK-81746,10102.96,7789.73,737,590
FIN-30220,LNK-21012,6447.81,9228.58,695,718
FIN-76870,LNK-37368,20293.13,21256.99,591,593
FIN-59965,LNK-11957,6471.62,9069.20,636,644
FIN-61051,LNK-41620,21149.59,29128.41,825,850
FIN-86097,LNK-68017,4304.35,2414.48,586,431
FIN-6069,LNK-27633,19566.74,21005.70,743,754
FIN-39426,LNK-21365,16282.83,21618.59,615,642.0
FIN-14665,LNK-71305,21645.79,9060.98,630,451
FIN-14631,LNK-43827,7456.44,8276.94,637,663
FIN-55469,LNK-52213,15774.32,10480.98,825.0,696
FIN-63478,LNK-77865,21844.11,22763.65,700,690
FIN-74127,LNK-84138,15498.96,15347.70,699,698
FIN-71442,LNK-90267,20889.98,23988.92,581,611
FIN-48144,LNK-85299,8426.55,5870.52,787,701
FIN-77517,LNK-9665,8648.13,11834.96,676,687
FIN-56224,LNK-41654,6600.71,7340.58,585,599
FIN-84575,LNK-92576,8740.95,12130.22,742,751
FIN-38419,LNK-58342,14596.57,8430.72,692,538
FIN-53393,LNK-96677,18984.91,17657.34,582,557
FIN-61323,LNK-32278,7362.23,7462.37,654,634
FIN-31519,LNK-8589,13354.47,14425.30,825,850
FIN-70159,LNK-33044,10676.05,11300.15,666,656
FIN-52245,LNK-57948,207100.80,18527.18,593,586
FIN-45993,LNK-16202,19060.61,7501.65,795,756
FIN-50822,LNK-60424,13522.23,14230.65,760,783
FIN-80786,LNK-81254,21070.51,22506.71,783,784
FIN-2331,LNK-80800,10053.09,10348.83,684,670
FIN-39931,LNK-8212,3917.77,5315.15,801,798
FIN-37508,LNK-88304,15371.84,14468.50,709,690
FIN-68488,LNK-98215,3067.79,43368.24,762,794
FIN-35675,LNK-87252,3523.05,3763.86,624,625
FIN-98796,LNK-98079,9224.37,9547.18,612,610
FIN-88966,LNK-24022,"$18,084.69",17650.43,785,787
FIN-57522,LNK-16655,12266.92,8703.73,685,567
FIN-66465,LNK-2660,8138.35,8558.30,650,655
FIN-98794,LNK-93785,6449.26,8370.55,782,778
FIN-30919,LNK-18984,19837.42,25978.16,820,831
FIN-25564,LNK-92946,231537.96,322954.44,755,752
FIN-94280,LNK-2487,13377.54,14267.31,791,769
FIN-24372,LNK-22473,10172.45,7066.36,674,547
